t (s),Vnoisy raw(cm/s)
6.95,48.45190831
6.951,48.45268216
6.952,48.45345563
6.953,48.45422871
6.954,48.4550014
6.955,48.4557737
6.956,51.45654562
6.957,48.45731716
6.958,48.45808831
6.959,48.45885907
6.96,48.45962945
6.961,51.46039944
6.962,48.46116905
6.963,48.46193827
6.964,48.46270711
6.965,48.46347557
6.966,50.46424364
6.967,48.46501132
6.968,51.46577862
6.969,48.46654554
6.97,48.46731208
6.971,48.46807823
6.972,50.468844
6.973,48.46960939
6.974,48.47037439
6.975,48.47113901
6.976,49.47190325
6.977,48.47266711
6.978,49.47343059
6.979,48.47419368
6.98,48.47495639
6.981,48.47571872
6.982,51.47648067
6.983,48.47724224
6.984,50.47800343
6.985,48.47876424
6.986,51.47952467
6.987,51.48028471
6.988,48.48104438
6.989,51.48180367
6.99,48.48256258
6.991,48.48332111
6.992,49.48407926
6.993,48.48483703
6.994,50.48559442
6.995,48.48635143
6.996,48.48710807
6.997,48.48786433
6.998,48.4886202
6.999,48.48937571
7,49.49013083
7.001,48.49088557
7.002,49.49163994
7.003,49.49239393
7.004,50.49314755
7.005,50.49390079
7.006,48.49465365
7.007,48.49540613
7.008,48.49615824
7.009,49.49690998
7.01,50.49766133
7.011,51.49841231
7.012,51.49916292
7.013,50.49991315
7.014,48.50066301
7.015,51.50141249
7.016,48.5021616
7.017,48.50291033
7.018,48.50365868
7.019,51.50440667
7.02,48.50515428
7.021,50.50590151
7.022,48.50664838
7.023,48.50739487
7.024,48.50814098
7.025,48.50888672
7.026,48.5096321
7.027,48.51037709
7.028,49.51112172
7.029,50.51186597
7.03,48.51260985
7.031,48.51335336
7.032,48.5140965
7.033,50.51483927
7.034,51.51558166
7.035,48.51632368
7.036,48.51706534
7.037,48.51780662
7.038,48.51854753
7.039,48.51928807
7.04,48.52002824
7.041,50.52076804
7.042,50.52150747
7.043,50.52224654
7.044,48.52298523
7.045,48.52372355
7.046,50.5244615
7.047,48.52519909
7.048,51.5259363
7.049,51.52667315
7.05,48.52740963
7.051,48.52814574
7.052,51.52888149
7.053,49.52961686
7.054,48.53035187
7.055,48.53108651
7.056,48.53182078
7.057,51.53255469
7.058,51.53328823
7.059,48.5340214
7.06,48.53475421
7.061,48.53548665
7.062,48.53621872
7.063,48.53695043
7.064,48.53768177
7.065,48.53841275
7.066,48.53914336
7.067,48.5398736
7.068,48.54060348
7.069,48.541333
7.07,50.54206215
7.071,51.54279094
7.072,48.54351936
7.073,51.54424742
7.074,48.54497511
7.075,49.54570244
7.076,51.54642941
7.077,51.54715601
7.078,48.54788225
7.079,49.54860813
7.08,48.54933365
7.081,51.5500588
7.082,51.55078359
7.083,48.55150801
7.084,51.55223208
7.085,50.55295578
7.086,51.55367912
7.087,48.5544021
7.088,48.55512472
7.089,48.55584698
7.09,48.55656887
7.091,48.55729041
7.092,48.55801158
7.093,48.5587324
7.094,48.55945285
7.095,51.56017295
7.096,48.56089268
7.097,51.56161205
7.098,48.56233107
7.099,48.56304972
7.1,48.56376802
7.101,48.56448595
7.102,50.56520353
7.103,51.56592075
7.104,50.56663761
7.105,51.56735411
7.106,48.56807026
7.107,51.56878604
7.108,50.56950147
7.109,49.57021654
7.11,48.57093125
7.111,51.57164561
7.112,50.57235961
7.113,48.57307325
7.114,48.57378654
7.115,48.57449946
7.116,48.57521204
7.117,48.57592425
7.118,48.57663611
7.119,51.57734762
7.12,48.57805876
7.121,50.57876956
7.122,48.57947999
7.123,50.58019008
7.124,48.5808998
7.125,48.58160918
7.126,48.5823182
7.127,49.58302686
7.128,48.58373517
7.129,50.58444312
7.13,48.58515073
7.131,48.58585797
7.132,49.58656487
7.133,49.58727141
7.134,48.5879776
7.135,48.58868343
7.136,48.58938891
7.137,48.59009404
7.138,50.59079882
7.139,48.59150324
7.14,48.59220732
7.141,48.59291104
7.142,48.59361441
7.143,48.59431742
7.144,51.59502009
7.145,48.5957224
7.146,48.59642437
7.147,51.59712598
7.148,51.59782724
7.149,48.59852815
7.15,50.59922871
7.151,48.59992892
7.152,48.60062878
7.153,48.60132829
7.154,48.60202745
7.155,48.60272627
7.156,48.60342473
7.157,48.60412284
7.158,48.60482061
7.159,51.60551802
7.16,48.60621509
7.161,48.60691181
7.162,48.60760818
7.163,48.6083042
7.164,48.60899987
7.165,48.6096952
7.166,50.61039018
7.167,48.61108481
7.168,48.61177909
7.169,48.61247303
7.17,48.61316662
7.171,48.61385986
7.172,48.61455276
7.173,48.61524531
7.174,48.61593751
7.175,48.61662937
7.176,48.61732088
7.177,48.61801205
7.178,48.61870287
7.179,50.61939335
7.18,48.62008348
7.181,48.62077326
7.182,49.62146271
7.183,50.6221518
7.184,49.62284055
7.185,48.62352896
7.186,48.62421702
7.187,49.62490474
7.188,48.62559212
7.189,48.62627915
7.19,48.62696584
7.191,49.62765219
7.192,48.62833819
7.193,48.62902385
7.194,48.62970917
7.195,48.63039414
7.196,50.63107877
7.197,49.63176306
7.198,48.63244701
7.199,48.63313061
7.2,48.63381388
7.201,48.6344968
7.202,48.63517938
7.203,51.63586162
7.204,49.63654352
7.205,48.63722508
7.206,50.63790629
7.207,48.63858717
7.208,49.63926771
7.209,48.6399479
7.21,50.64062776
7.211,48.64130728
7.212,48.64198645
7.213,48.64266529
7.214,48.64334379
7.215,48.64402195
7.216,49.64469977
7.217,49.64537725
7.218,48.64605439
7.219,48.64673119
7.22,49.64740766
7.221,48.64808378
7.222,48.64875957
7.223,50.64943502
7.224,48.65011014
7.225,48.65078491
7.226,51.65145935
7.227,48.65213345
7.228,48.65280722
7.229,51.65348065
7.23,51.65415374
7.231,50.65482649
7.232,48.65549891
7.233,48.656171
7.234,48.65684274
7.235,48.65751415
7.236,49.65818523
7.237,50.65885597
7.238,48.65952637
7.239,48.66019644
7.24,48.66086618
7.241,48.66153557
7.242,48.66220464
7.243,48.66287337
7.244,49.66354177
7.245,49.66420983
7.246,48.66487756
7.247,48.66554495
7.248,48.66621201
7.249,48.66687874
7.25,48.66754513
7.251,48.66821119
7.252,48.66887692
7.253,48.66954232
7.254,48.67020738
7.255,48.67087211
7.256,48.67153651
7.257,48.67220057
7.258,50.67286431
7.259,48.67352771
7.26,48.67419078
7.261,48.67485352
7.262,48.67551593
7.263,51.676178
7.264,48.67683975
7.265,48.67750116
7.266,49.67816225
7.267,48.678823
7.268,50.67948342
7.269,48.68014352
7.27,48.68080328
7.271,51.68146271
7.272,48.68212182
7.273,50.68278059
7.274,48.68343904
7.275,48.68409715
7.276,48.68475494
7.277,48.6854124
7.278,48.68606953
7.279,48.68672633
7.28,50.6873828
7.281,49.68803895
7.282,50.68869476
7.283,49.68935025
7.284,48.69000541
7.285,51.69066025
7.286,51.69131475
7.287,49.69196893
7.288,48.69262278
7.289,50.69327631
7.29,49.69392951
7.291,48.69458238
7.292,48.69523492
7.293,50.69588714
7.294,49.69653904
7.295,49.69719061
7.296,50.69784185
7.297,48.69849276
7.298,48.69914335
7.299,48.69979362
7.3,51.70044356
7.301,50.70109318
7.302,50.70174247
7.303,48.70239143
7.304,48.70304008
7.305,48.70368839
7.306,48.70433639
7.307,48.70498406
7.308,49.7056314
7.309,49.70627843
7.31,48.70692513
7.311,50.7075715
7.312,48.70821755
7.313,48.70886328
7.314,48.70950869
7.315,50.71015378
7.316,50.71079854
7.317,48.71144298
7.318,50.71208709
7.319,49.71273089
7.32,48.71337436
7.321,48.71401752
7.322,48.71466035
7.323,48.71530286
7.324,48.71594504
7.325,48.71658691
7.326,48.71722846
7.327,48.71786968
7.328,50.71851059
7.329,48.71915117
7.33,48.71979144
7.331,48.72043138
7.332,51.721071
7.333,49.72171031
7.334,50.72234929
7.335,49.72298796
7.336,50.72362631
7.337,48.72426433
7.338,48.72490204
7.339,48.72553943
7.34,51.7261765
7.341,48.72681326
7.342,48.72744969
7.343,48.72808581
7.344,50.7287216
7.345,48.72935708
7.346,48.72999225
7.347,48.73062709
7.348,49.73126162
7.349,48.73189583
7.35,48.73252972
7.351,48.7331633
7.352,49.73379656
7.353,51.7344295
7.354,48.73506213
7.355,49.73569444
7.356,48.73632644
7.357,48.73695812
7.358,50.73758948
7.359,48.73822053
7.36,48.73885126
7.361,48.73948167
7.362,48.74011178
7.363,50.74074156
7.364,51.74137104
7.365,48.74200019
7.366,51.74262903
7.367,48.74325756
7.368,51.74388578
7.369,48.74451368
7.37,48.74514126
7.371,51.74576854
7.372,48.7463955
7.373,48.74702214
7.374,48.74764847
7.375,50.74827449
7.376,50.7489002
7.377,48.74952559
7.378,49.75015067
7.379,48.75077544
7.38,50.7513999
7.381,48.75202404
7.382,48.75264787
7.383,50.75327139
7.384,51.7538946
7.385,48.7545175
7.386,50.75514009
7.387,48.75576236
7.388,48.75638432
7.389,48.75700598
7.39,48.75762732
7.391,48.75824835
7.392,48.75886907
7.393,48.75948948
7.394,48.76010958
7.395,48.76072937
7.396,48.76134885
7.397,48.76196802
7.398,51.76258688
7.399,49.76320543
7.4,48.76382368
7.401,48.76444161
7.402,48.76505923
7.403,48.76567655
7.404,48.76629356
7.405,51.76691026
7.406,49.76752665
7.407,48.76814273
7.408,50.76875851
7.409,50.76937397
7.41,49.76998913
7.411,48.77060398
7.412,49.77121853
7.413,50.77183276
7.414,49.77244669
7.415,48.77306032
7.416,49.77367363
7.417,48.77428664
7.418,48.77489935
7.419,48.77551175
7.42,51.77612384
7.421,48.77673562
7.422,48.7773471
7.423,51.77795827
7.424,48.77856914
7.425,48.77917971
7.426,48.77978996
7.427,49.78039992
7.428,51.78100956
7.429,49.78161891
7.43,48.78222794
7.431,48.78283668
7.432,48.78344511
7.433,48.78405323
7.434,48.78466105
7.435,48.78526857
7.436,48.78587579
7.437,49.7864827
7.438,50.7870893
7.439,48.78769561
7.44,48.78830161
7.441,48.78890731
7.442,48.7895127
7.443,51.79011779
7.444,48.79072258
7.445,48.79132707
7.446,49.79193126
7.447,49.79253514
7.448,48.79313872
7.449,48.793742
7.45,48.79434498
7.451,51.79494766
7.452,50.79555003
7.453,48.79615211
7.454,49.79675388
7.455,50.79735535
7.456,48.79795652
7.457,49.7985574
7.458,48.79915797
7.459,48.79975824
7.46,48.80035821
7.461,48.80095788
7.462,49.80155725
7.463,48.80215632
7.464,51.80275509
7.465,48.80335357
7.466,48.80395174
7.467,50.80454962
7.468,51.80514719
7.469,48.80574447
7.47,48.80634145
7.471,51.80693813
7.472,51.80753451
7.473,48.80813059
7.474,48.80872638
7.475,48.80932187
7.476,51.80991706
7.477,51.81051195
7.478,50.81110654
7.479,48.81170084
7.48,48.81229484
7.481,48.81288855
7.482,50.81348195
7.483,48.81407507
7.484,48.81466788
7.485,50.8152604
7.486,48.81585262
7.487,48.81644455
7.488,48.81703618
7.489,51.81762751
7.49,51.81821855
7.491,48.81880929
7.492,48.81939974
7.493,48.81998989
7.494,48.82057975
7.495,51.82116931
7.496,50.82175858
7.497,49.82234755
7.498,50.82293623
7.499,48.82352462
7.5,50.82411271
7.501,48.8247005
7.502,48.82528801
7.503,48.82587522
7.504,48.82646213
7.505,50.82704875
7.506,50.82763508
7.507,49.82822112
7.508,48.82880686
7.509,51.82939231
7.51,48.82997747
7.511,49.83056233
7.512,48.83114691
7.513,48.83173119
7.514,51.83231518
7.515,48.83289887
7.516,51.83348228
7.517,48.83406539
7.518,48.83464821
7.519,48.83523074
7.52,48.83581298
7.521,48.83639493
7.522,48.83697659
7.523,48.83755795
7.524,51.83813903
7.525,48.83871981
7.526,49.83930031
7.527,48.83988051
7.528,50.84046043
7.529,49.84104005
7.53,49.84161939
7.531,50.84219843
7.532,48.84277719
7.533,49.84335566
7.534,48.84393383
7.535,48.84451172
7.536,48.84508932
7.537,51.84566663
7.538,49.84624366
7.539,48.84682039
7.54,50.84739684
7.541,49.84797299
7.542,48.84854886
7.543,49.84912444
7.544,50.84969974
7.545,48.85027474
7.546,49.85084946
7.547,48.8514239
7.548,51.85199804
7.549,48.8525719
7.55,51.85314547
7.551,50.85371875
7.552,51.85429175
7.553,50.85486446
7.554,48.85543688
7.555,48.85600902
7.556,50.85658088
7.557,49.85715244
7.558,48.85772372
7.559,48.85829472
7.56,49.85886543
7.561,48.85943585
7.562,48.86000599
7.563,50.86057585
7.564,48.86114542
7.565,51.8617147
7.566,51.8622837
7.567,48.86285242
7.568,48.86342085
7.569,48.863989
7.57,48.86455686
7.571,48.86512444
7.572,48.86569174
7.573,50.86625875
7.574,50.86682548
7.575,48.86739192
7.576,51.86795809
7.577,48.86852397
7.578,48.86908956
7.579,48.86965488
7.58,48.87021991
7.581,48.87078466
7.582,48.87134912
7.583,48.87191331
7.584,49.87247721
7.585,50.87304083
7.586,49.87360417
7.587,50.87416723
7.588,50.87473
7.589,48.8752925
7.59,51.87585471
7.591,48.87641664
7.592,51.87697829
7.593,48.87753966
7.594,51.87810075
7.595,51.87866156
7.596,51.87922209
7.597,48.87978234
7.598,48.88034231
7.599,48.880902
7.6,48.88146141
7.601,48.88202054
7.602,50.88257939
7.603,51.88313796
7.604,48.88369625
7.605,48.88425426
7.606,48.88481199
7.607,49.88536945
7.608,48.88592663
7.609,48.88648352
7.61,48.88704014
7.611,48.88759648
7.612,49.88815255
7.613,48.88870833
7.614,48.88926384
7.615,48.88981907
7.616,49.89037402
7.617,50.89092869
7.618,48.89148309
7.619,48.89203721
7.62,48.89259105
7.621,48.89314462
7.622,48.89369791
7.623,50.89425092
7.624,48.89480366
7.625,48.89535612
7.626,48.8959083
7.627,49.89646021
7.628,48.89701184
7.629,48.8975632
7.63,50.89811428
7.631,48.89866508
7.632,48.89921561
7.633,51.89976587
7.634,51.90031585
7.635,51.90086555
7.636,49.90141498
7.637,49.90196414
7.638,48.90251302
7.639,49.90306162
7.64,51.90360996
7.641,48.90415801
7.642,48.9047058
7.643,48.90525331
7.644,48.90580054
7.645,48.90634751
7.646,48.9068942
7.647,48.90744061
7.648,49.90798676
7.649,48.90853263
7.65,48.90907822
7.651,48.90962355
7.652,50.9101686
7.653,50.91071338
7.654,48.91125789
7.655,48.91180212
7.656,48.91234608
7.657,48.91288978
7.658,50.91343319
7.659,48.91397634
7.66,48.91451922
7.661,50.91506182
7.662,48.91560416
7.663,48.91614622
7.664,49.91668801
7.665,49.91722953
7.666,51.91777078
7.667,48.91831176
7.668,50.91885247
7.669,48.91939291
7.67,50.91993308
7.671,48.92047297
7.672,51.9210126
7.673,48.92155196
7.674,51.92209105
7.675,48.92262987
7.676,49.92316842
7.677,48.9237067
7.678,48.92424472
7.679,48.92478246
7.68,49.92531993
7.681,48.92585714
7.682,50.92639408
7.683,48.92693074
7.684,51.92746714
7.685,48.92800328
7.686,50.92853914
7.687,50.92907474
7.688,48.92961007
7.689,51.93014513
7.69,49.93067992
7.691,48.93121445
7.692,48.93174871
7.693,51.9322827
7.694,51.93281642
7.695,51.93334988
7.696,48.93388308
7.697,48.934416
7.698,49.93494866
7.699,48.93548105
7.7,48.93601318
7.701,48.93654504
7.702,48.93707663
7.703,50.93760796
7.704,51.93813903
7.705,48.93866982
7.706,48.93920036
7.707,48.93973062
7.708,50.94026062
7.709,48.94079036
7.71,48.94131983
7.711,48.94184904
7.712,48.94237799
7.713,48.94290666
7.714,49.94343508
7.715,48.94396323
7.716,50.94449112
7.717,48.94501874
7.718,51.9455461
7.719,50.94607319
7.72,48.94660002
7.721,48.94712659
7.722,51.9476529
7.723,48.94817894
7.724,48.94870472
7.725,48.94923023
7.726,48.94975549
7.727,50.95028048
7.728,48.95080521
7.729,48.95132967
7.73,48.95185388
7.731,48.95237782
7.732,48.9529015
7.733,48.95342492
7.734,48.95394808
7.735,48.95447097
7.736,48.9549936
7.737,51.95551598
7.738,51.95603809
7.739,48.95655994
7.74,51.95708153
7.741,48.95760286
7.742,48.95812393
7.743,48.95864473
7.744,48.95916528
7.745,49.95968557
7.746,48.9602056
7.747,48.96072536
7.748,48.96124487
7.749,48.96176412
7.75,48.96228311
7.751,48.96280184
7.752,48.9633203
7.753,51.96383851
7.754,48.96435647
7.755,48.96487416
7.756,48.96539159
7.757,48.96590877
7.758,48.96642568
7.759,48.96694234
7.76,48.96745874
7.761,48.96797488
7.762,51.96849077
7.763,51.96900639
7.764,48.96952176
7.765,48.97003687
7.766,50.97055172
7.767,48.97106632
7.768,48.97158066
7.769,48.97209474
7.77,48.97260856
7.771,49.97312213
7.772,51.97363544
7.773,48.97414849
7.774,48.97466129
7.775,48.97517383
7.776,48.97568612
7.777,48.97619815
7.778,48.97670992
7.779,50.97722144
7.78,48.9777327
7.781,48.9782437
7.782,51.97875445
7.783,50.97926495
7.784,48.97977519
7.785,48.98028517
7.786,48.9807949
7.787,48.98130438
7.788,48.9818136
7.789,48.98232257
7.79,48.98283128
7.791,51.98333973
7.792,48.98384794
7.793,48.98435589
7.794,48.98486358
7.795,50.98537102
7.796,50.98587821
7.797,48.98638515
7.798,48.98689183
7.799,51.98739825
7.8,48.98790443
7.801,48.98841035
7.802,49.98891602
7.803,48.98942143
7.804,49.9899266
7.805,48.99043151
7.806,51.99093616
7.807,48.99144057
7.808,48.99194472
7.809,48.99244863
7.81,48.99295228
7.811,48.99345567
7.812,48.99395882
7.813,51.99446171
7.814,48.99496436
7.815,48.99546675
7.816,48.99596889
7.817,48.99647078
7.818,48.99697242
7.819,49.99747381
7.82,51.99797495
7.821,49.99847583
7.822,48.99897647
7.823,49.99947686
7.824,49.99997699
7.825,49.00047688
7.826,49.00097652
7.827,49.0014759
7.828,49.00197504
7.829,49.00247393
7.83,49.00297257
7.831,49.00347096
7.832,49.0039691
7.833,52.00446699
7.834,49.00496463
7.835,49.00546202
7.836,49.00595917
7.837,49.00645606
7.838,49.00695271
7.839,52.00744911
7.84,49.00794526
7.841,49.00844117
7.842,49.00893682
7.843,52.00943223
7.844,49.00992739
7.845,49.0104223
7.846,49.01091697
7.847,49.01141139
7.848,49.01190556
7.849,51.01239948
7.85,50.01289316
7.851,49.01338659
7.852,51.01387977
7.853,49.01437271
7.854,49.0148654
7.855,49.01535784
7.856,51.01585004
7.857,52.01634199
7.858,49.0168337
7.859,52.01732516
7.86,51.01781637
7.861,49.01830734
7.862,49.01879807
7.863,49.01928854
7.864,49.01977878
7.865,51.02026876
7.866,50.02075851
7.867,52.02124801
7.868,50.02173726
7.869,51.02222627
7.87,49.02271503
7.871,52.02320355
7.872,52.02369183
7.873,49.02417986
7.874,51.02466765
7.875,52.02515519
7.876,49.0256425
7.877,49.02612955
7.878,50.02661637
7.879,52.02710294
7.88,49.02758926
7.881,51.02807535
7.882,49.02856119
7.883,50.02904679
7.884,49.02953214
7.885,49.03001725
7.886,49.03050212
7.887,49.03098675
7.888,52.03147114
7.889,49.03195528
7.89,49.03243918
7.891,52.03292284
7.892,49.03340626
7.893,49.03388943
7.894,51.03437237
7.895,49.03485506
7.896,49.03533751
7.897,52.03581972
7.898,49.03630169
7.899,52.03678342
7.9,49.03726491
7.901,49.03774616
7.902,51.03822717
7.903,50.03870793
7.904,51.03918846
7.905,51.03966874
7.906,49.04014879
7.907,49.04062859
7.908,49.04110816
7.909,50.04158749
7.91,49.04206657
7.911,52.04254542
7.912,49.04302403
7.913,49.0435024
7.914,51.04398052
7.915,50.04445842
7.916,49.04493607
7.917,49.04541348
7.918,49.04589065
7.919,49.04636759
7.92,49.04684429
7.921,49.04732074
7.922,51.04779696
7.923,49.04827295
7.924,49.04874869
7.925,52.0492242
7.926,52.04969947
7.927,52.0501745
7.928,52.05064929
7.929,49.05112385
7.93,49.05159817
7.931,49.05207225
7.932,51.0525461
7.933,49.05301971
7.934,49.05349308
7.935,49.05396621
7.936,52.05443911
7.937,49.05491177
7.938,51.0553842
7.939,52.05585639
7.94,49.05632834
7.941,49.05680006
7.942,49.05727154
7.943,50.05774279
7.944,50.0582138
7.945,49.05868458
7.946,49.05915512
7.947,49.05962542
